5.343270000000000000e+06--------6.880259550000000000e+08--------5.117192100000000000e+08--------1.196940279750000000e+11--------6.592015531500000000e+10--------6.585026262000000000e+10--------2.343209663239500000e+13--------1.139431254733500000e+13--------8.481357032535000000e+12--------9.487355950260000000e+12
4.692000000000000000e+06--------6.658027050000000000e+08--------4.871479200000000000e+08--------1.205347604250000000e+11--------6.916687294500000000e+10--------6.218088096000000000e+10--------2.446780755571500000e+13--------1.244805853843500000e+13--------8.937155681955000000e+12--------8.801770346790000000e+12
4.522425000000000000e+06--------5.427511800000000000e+08--------4.965569100000000000e+08--------8.654075403000000000e+10--------5.937976818000000000e+10--------7.080309141000000000e+10--------1.545711871155000000e+13--------9.426452827890000000e+12--------8.461515626610000000e+12--------1.119060261009000000e+13
8.430300000000000000e+05--------9.550719000000000000e+07--------1.026196500000000000e+08--------1.302169383000000000e+10--------1.145269387500000000e+10--------1.425561129000000000e+10--------1.965812969340000000e+12--------1.564774832205000000e+12--------1.576522249215000000e+12--------2.177209399890000000e+12
1.743180000000000000e+06--------2.219777550000000000e+08--------1.627731300000000000e+08--------3.522421972500000000e+10--------2.078231206500000000e+10--------1.756622733000000000e+10--------6.433042760595000000e+12--------3.367434698085000000e+12--------2.307288974025000000e+12--------2.080296300540000000e+12
3.762270000000000000e+06--------5.376547500000000000e+08--------3.102574800000000000e+08--------1.009213209300000000e+11--------4.376383848000000000e+10--------3.477968307000000000e+10--------2.124980928006000000e+13--------8.291796848940000000e+12--------4.895708757360000000e+12--------4.444837704480000000e+12
4.992390000000000000e+06--------4.800135300000000000e+08--------6.656818350000000000e+08--------6.078104826000000000e+10--------6.430288870500000000e+10--------1.163202127350000000e+11--------8.652220333080000000e+12--------8.223654050895000000e+12--------1.118534293903500000e+13--------2.273296318135500000e+13
2.933265000000000000e+06--------2.671525350000000000e+08--------3.901505100000000000e+08--------3.550612630500000000e+10--------3.543173056500000000e+10--------6.406449864000000000e+10--------5.680722493305000000e+12--------4.692831111555000000e+12--------5.960052166215000000e+12--------1.161389762484000000e+13
2.661180000000000000e+06--------3.048183300000000000e+08--------3.601663350000000000e+08--------4.526880717000000000e+10--------4.210839301500000000e+10--------5.363484844500000000e+10--------7.759373776860000000e+12--------6.489878469255000000e+12--------6.390985951785000000e+12--------8.455853567085000000e+12
