3.152905430582762146e+10--------1.556911177406768799e+08--------1.702624111547045898e+10--------2.101067470082421875e+10---------7.410638716777726746e+10--------1.109551796167659760e+09---------4.311784580591601562e+10
2.661068880430444336e+10---------6.197847154598999023e+07--------1.165688353002292633e+10---------8.291349241309375000e+10---------7.607686507494140625e+10--------9.440344005188345337e+10---------5.377245161367773438e+10
2.143600557866379547e+10---------2.147752183189620972e+08--------1.629032739659482574e+10---------6.657583159024023438e+10---------2.605155666378193665e+10--------1.021351575025106049e+10---------1.573734256053691406e+11
2.201647874700542450e+09---------1.731253844373874664e+08--------1.764012454700544357e+09---------8.270741213455566406e+09--------1.890786985349367523e+10--------3.646736687551551819e+09--------1.245782223574096680e+10
6.957484814620338440e+09--------5.469117797732543945e+07--------2.366896207615215302e+09--------1.754944542617871094e+11--------6.439361023631004333e+10--------6.016609203643352509e+10---------2.000696306102783203e+09
2.438054700858090210e+10---------6.617170396944732666e+08--------9.250985715911560059e+09---------5.850493097605078125e+10--------1.361053081176276855e+11--------2.202185400574435425e+10--------6.236703968013769531e+10
1.468508915207820892e+10--------2.962233145357589722e+08--------2.760476966736755371e+10---------3.897396773463867188e+09--------6.311743160580569458e+10---------7.772836472136402893e+10---------1.229096706877890625e+11
1.117531089230088425e+10---------1.031810221238937378e+08--------1.216984458734513092e+10--------4.123401206436435547e+11---------1.134205934556918335e+10--------1.526697918058897400e+11---------1.453517221864824219e+11
1.041250847059275818e+10--------8.617539522926788330e+08--------4.930151886788261414e+09--------2.067713442404970703e+11--------1.703474356543728943e+11--------1.614581854943032837e+10---------1.263125037569248047e+11
1.065161598356611252e+09---------2.542546210564651489e+08--------1.065752910392272949e+09---------7.892105894312500000e+09--------1.427746667947705841e+10---------8.920562140967094421e+09---------1.250602138377575684e+10
